
---------- Begin Simulation Statistics ----------
simSeconds                                   6.476146                       # Number of seconds simulated (Second)
simTicks                                 6476145512500                       # Number of ticks simulated (Tick)
finalTick                                6476145512500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3143.27                       # Real time elapsed on the host (Second)
hostTickRate                               2060324141                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     798888                       # Number of bytes of host memory used (Byte)
simInsts                                   1119729190                       # Number of instructions simulated (Count)
simOps                                     1119729190                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   356231                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     356231                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          6250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1036183283                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.925387                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.080629                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1196635834                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   802009                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1179432956                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 778348                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             77708652                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          37465507                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                7031                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1009729618                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.168068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.714807                       # Number of insts issued each cycle (Count)
system.mem_ctrl.wrPerTurnAround::samples         6785                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.073250                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.042753                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.022636                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16              3019     44.50%     44.50% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               488      7.19%     51.69% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              3096     45.63%     97.32% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               130      1.92%     99.23% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                48      0.71%     99.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                 4      0.06%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total           6785                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                    55488                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1569047424                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys               7443264                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               242281063.78577918                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               1149335.50915947                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   6476145400000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      262908.82                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst   1531976256                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data     37015680                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks      7413888                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 236556799.572066456079                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 5715696.154225349426                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 1144799.477666152874                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst     23937129                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data       579237                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks       116301                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst 652901718250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data  25557715500                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 150737480269750                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     27275.69                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     44123.07                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks 1296097886.26                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst   1531976256                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data     37071168                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1569047424                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst   1531976256                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total   1531976256                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks      7443264                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total      7443264                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst      23937129                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data        579237                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         24516366                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks       116301                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          116301                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst       236556800                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data         5724264                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          242281064                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst    236556800                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total      236556800                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks      1149336                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total           1149336                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks      1149336                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst      236556800                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data        5724264                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         243430399                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              24515499                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts               115842                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        432424                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       2625252                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       1416126                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       1712357                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        300480                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5       2101253                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        703361                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       1350154                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         39113                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       2247004                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       852249                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1873974                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      2330632                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       475341                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      4135221                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      1920558                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0          7430                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1          7434                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2          7426                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3          7436                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4          7425                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5          7424                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6          7424                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7          7435                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          7427                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9          7263                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10         6728                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11         6657                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12         6984                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13         6808                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14         7492                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15         7049                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             218793827500                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           122577495000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        678459433750                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                  8924.71                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            27674.71                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits             17791491                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              105170                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             72.57                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            90.79                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      6734675                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   234.072798                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   167.027772                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   209.288131                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      2130082     31.63%     31.63% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      2057770     30.55%     62.18% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383      1241718     18.44%     80.62% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       561634      8.34%     88.96% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       251435      3.73%     92.69% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767       235011      3.49%     96.18% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        91369      1.36%     97.54% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        32634      0.48%     98.02% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151       133022      1.98%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      6734675                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead         1568991936                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten         7413888                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               242.272496                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                 1.144799                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     1.90                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 1.89                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.01                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                72.66                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 6476145512500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy      26417514480                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy      14041241940                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy     75979645980                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy      310245480                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 511221288240.000061                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 2377555561560                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 484687824960                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   3490213322640                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    538.933740                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 1238874015750                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF 216252660000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 5021018836750                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy      21668100720                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy      11516849685                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy     99061016880                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy      294449760                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 511221288240.000061                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 2231141006760                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy 607984292160                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   3482887004205                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    537.802463                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE 1561450164250                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF 216252660000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 4698442688250                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 6476145512500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp            24426161                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        116301                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict          24403340                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              90205                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             90205                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq       24426161                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq           3659                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache.mem_side_port::system.mem_ctrl.port     71811259                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache.mem_side_port::system.mem_ctrl.port      1744773                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                73556032                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache.mem_side_port::system.mem_ctrl.port   1531976256                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache.mem_side_port::system.mem_ctrl.port     44514432                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total               1576490688                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples           24520025                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000000                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.000700                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                 24520013    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                       12      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total             24520025                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 6476145512500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy        309405437500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer0.occupancy       855981180978                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer0.utilization              0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy        20421987987                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests       49039666                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests     24519641                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests           12                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
